run,summary,status,iterations,error
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T232459229043Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 13.5 is below 90.0; camera B: table luma 6.6 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T232703878051Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 12.8 is below 90.0; camera B: table luma 8.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T232908466200Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 14.9 is below 90.0; camera B: table luma 6.6 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T233112112023Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 14.3 is below 90.0; camera B: table luma 8.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T233315662217Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 14.5 is below 90.0; camera B: table luma 6.6 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T233519240843Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 12.5 is below 90.0; camera B: table luma 6.8 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T233723831323Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 14.6 is below 90.0; camera B: table luma 6.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T233926613066Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 14.7 is below 90.0; camera B: table luma 8.3 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T234129192379Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 14.7 is below 90.0; camera B: table luma 6.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T234333867095Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 13.4 is below 90.0; camera B: table luma 7.8 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T234538576135Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 15.6 is below 90.0; camera B: table luma 6.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T234741247998Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 16.4 is below 90.0; camera B: table luma 7.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T234945116069Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 16.4 is below 90.0; camera B: table luma 9.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T235148770142Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 15.4 is below 90.0; camera B: table luma 8.6 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T235352625911Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 16.1 is below 90.0; camera B: table luma 9.3 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T235556459743Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 18.0 is below 90.0; camera B: table luma 8.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260829T235759181506Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 16.5 is below 90.0; camera B: table luma 10.1 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T000002881089Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 19.4 is below 90.0; camera B: table luma 9.7 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T000206634159Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 19.4 is below 90.0; camera B: table luma 10.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T000409388939Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 20.1 is below 90.0; camera B: table luma 10.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T000614085514Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 20.5 is below 90.0; camera B: table luma 9.2 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T000818749963Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 20.5 is below 90.0; camera B: table luma 11.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T001021404939Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 21.5 is below 90.0; camera B: table luma 10.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T001225149947Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 19.3 is below 90.0; camera B: table luma 11.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T001429874264Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 20.3 is below 90.0; camera B: table luma 11.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T001633591331Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 21.3 is below 90.0; camera B: table luma 11.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T001837319114Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 22.1 is below 90.0; camera B: table luma 11.7 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T002042000809Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 23.1 is below 90.0; camera B: table luma 12.3 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T002246721164Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 26.2 is below 90.0; camera B: table luma 12.0 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T002450440999Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 27.2 is below 90.0; camera B: table luma 12.6 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T002653143171Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 27.2 is below 90.0; camera B: table luma 13.5 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T002856863725Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 28.1 is below 90.0; camera B: table luma 13.5 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T003059571522Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 28.0 is below 90.0; camera B: table luma 13.8 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T003303280110Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 29.1 is below 90.0; camera B: table luma 12.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T003506936186Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 30.0 is below 90.0; camera B: table luma 13.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T003711608714Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 27.2 is below 90.0; camera B: table luma 15.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T003915385096Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 27.9 is below 90.0; camera B: table luma 16.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T004119125054Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 29.9 is below 90.0; camera B: table luma 17.2 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T004322904136Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 30.2 is below 90.0; camera B: table luma 17.5 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T004526678846Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 30.9 is below 90.0; camera B: table luma 16.8 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T004730413648Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 34.9 is below 90.0; camera B: table luma 18.0 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T004934263639Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 35.0 is below 90.0; camera B: table luma 17.3 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T005138040085Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 36.0 is below 90.0; camera B: table luma 17.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T005342877369Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 36.0 is below 90.0; camera B: table luma 17.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T005546694077Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 31.9 is below 90.0; camera B: table luma 18.3 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T005749450626Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 34.2 is below 90.0; camera B: table luma 15.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T005954248727Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 29.9 is below 90.0; camera B: table luma 17.2 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T010159063064Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 29.2 is below 90.0; camera B: table luma 16.5 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T010402921099Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 27.9 is below 90.0; camera B: table luma 15.7 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T010607685101Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 31.8 is below 90.0; camera B: table luma 15.3 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T010811534484Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 32.0 is below 90.0; camera B: table luma 15.5 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T011014352076Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 32.9 is below 90.0; camera B: table luma 15.5 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T011218115653Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 30.9 is below 90.0; camera B: table luma 16.8 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T011421873072Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 36.0 is below 90.0; camera B: table luma 17.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T011624635178Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 33.7 is below 90.0; camera B: table luma 19.3 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T011828460098Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 35.9 is below 90.0; camera B: table luma 21.0 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T012032372166Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 35.0 is below 90.0; camera B: table luma 20.3 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T012237080610Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 37.0 is below 90.0; camera B: table luma 21.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T012440847639Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 40.9 is below 90.0; camera B: table luma 20.4 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T012644677069Z/summary.json,FAILED,0,RuntimeError: before perception failed after 2 capture attempt(s): PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 37.8 is below 90.0; camera B: table luma 22.9 is below 90.0
fold_night_20260829T173728412271Z,runs/fold_night_20260829T173728412271Z/results/fold_exploration/20260830T012849445077Z/summary.json,FAILED,34,KeyboardInterrupt: 
fold_night_20260830T100630383895Z,runs/fold_night_20260830T100630383895Z/results/fold_exploration/20260830T100630512236Z/summary.json,FAILED,15,KeyboardInterrupt: 
fold_night_20260830T141539063517Z,runs/fold_night_20260830T141539063517Z/results/fold_exploration/20260830T141539165070Z/summary.json,FAILED,0,KeyboardInterrupt: 
fold_night_20260830T145221527890Z,runs/fold_night_20260830T145221527890Z/results/fold_exploration/20260830T145221701274Z/summary.json,FAILED,0,KeyboardInterrupt: 
fold_night_20260830T150230312289Z,runs/fold_night_20260830T150230312289Z/results/fold_exploration/20260830T150230456272Z/summary.json,FAILED,0,KeyboardInterrupt: 
fold_night_20260830T154423716120Z,runs/fold_night_20260830T154423716120Z/results/fold_exploration/20260830T154423883809Z/summary.json,FAILED,0,KeyboardInterrupt: 
fold_night_20260830T155838105728Z,runs/fold_night_20260830T155838105728Z/results/fold_exploration/20260830T155838295777Z/summary.json,BAD,,Expecting value: line 1 column 1 (char 0)
fold_no_recovery_20260827_172351,runs/fold_no_recovery_20260827_172351/results/fold_exploration/20260827T092351850099Z/summary.json,FAILED,0,TimeoutError: fold supervisor timed out after 300s
fold_persistent_20260828_172212,runs/fold_persistent_20260828_172212/results/fold_exploration/20260828T092212991764Z/summary.json,FAILED,0,RuntimeError: Claude fold planning failed after 3 attempt(s): ExplorationTimeoutError: Claude final grounding timed out after 400 seconds
fold_persistent_20260828_213950,runs/fold_persistent_20260828_213950/results/fold_exploration/20260828T133951009663Z/summary.json,FAILED,3,"RuntimeError: Claude fold planning failed after 2 attempt(s): ExplorationPlanningError: Claude visual planning exited with 1: {""is_error"":true,""duration_api_ms"":0,""num_turns"":1,""stop_reason"":""stop_sequence"",""session_id"":""9a9b7a8b-7808-4575-a9d0-6ee925051758"",""total_cost_usd"":0,""usage"":{""output_tokens_details"":{""thinking_tokens"":0},""input_tokens"":0,""cache_creation_input_tokens"":0,""cache_read_input_tokens"":0,""output_tokens"":0,""server_tool_use"":{""web_search_requests"":0,""web_fetch_requests"":0},""serv"
fold_unattended_20260827_190930,runs/fold_unattended_20260827_190930/results/fold_exploration/20260827T110930317675Z/summary.json,FAILED,0,"RuntimeError: Claude fold planning failed after 3 attempt(s): ExplorationPlanningError: selected_reference must contain exactly camera, reference_id, and reason"
fold_unattended_20260827_230048,runs/fold_unattended_20260827_230048/results/fold_exploration/20260827T150049185520Z/summary.json,FAILED,1,KeyboardInterrupt: 
fold_unattended_20260829_145021,runs/fold_unattended_20260829_145021/results/fold_exploration/20260829T065021448706Z/summary.json,FAILED,0,RuntimeError: Claude fold planning failed after 2 attempt(s): ExplorationPlanningError: exploration actions must contain at least one move target
fold_unattended_20260829_145021,runs/fold_unattended_20260829_145021/results/fold_exploration/20260829T070517772034Z/summary.json,FAILED,0,"RuntimeError: Claude fold planning failed after 2 attempt(s): ExplorationPlanningError: Claude visual planning exited with 1: {""is_error"":true,""duration_api_ms"":231632,""num_turns"":8,""stop_reason"":""tool_use"",""session_id"":""a017f78f-8ff9-430e-9323-4dff9a3c15aa"",""total_cost_usd"":0.45186275,""usage"":{""input_tokens"":12810,""cache_creation_input_tokens"":14927,""cache_read_input_tokens"":30438,""output_tokens"":11172,""output_tokens_details"":{""thinking_tokens"":0},""server_tool_use"":{""web_search_requests"":0,""web"
fold_unattended_20260829_145021,runs/fold_unattended_20260829_145021/results/fold_exploration/20260829T072016610852Z/summary.json,FAILED,0,KeyboardInterrupt: 
fold_unattended_20260829_222458,runs/fold_unattended_20260829_222458/results/fold_exploration/20260829T142458518840Z/summary.json,FAILED,2,KeyboardInterrupt: 
fold_unattended_20260830_012250,runs/fold_unattended_20260830_012250/results/fold_exploration/20260829T172250987902Z/summary.json,FAILED,1,KeyboardInterrupt: 
fold_upright_20260827_234837,runs/fold_upright_20260827_234837/results/fold_exploration/20260827T154837603966Z/summary.json,FAILED,1,RuntimeError: Claude fold planning failed after 3 attempt(s): OSError: [Errno 7] Argument list too long: '/home/CNS2026330003/.npm-global/bin/claude'
manual_camA_20260827T083642740323Z,,NO_SUMMARY,,
neat_fold_fused_z_real_01,runs/neat_fold_fused_z_real_01/results/neat_fold/20260826T110436448757Z/summary.json,MAX_FOLDS_REACHED,1,
neat_fold_fused_z_real_02,runs/neat_fold_fused_z_real_02/results/neat_fold/20260826T115736702496Z/summary.json,MAX_FOLDS_REACHED,1,
neat_fold_fused_z_real_03,runs/neat_fold_fused_z_real_03/results/neat_fold/20260826T121229547859Z/summary.json,RUNNING,0,
neat_fold_grounding_edge_01,runs/neat_fold_grounding_edge_01/results/neat_fold/20260826T124636815967Z/summary.json,RUNNING,0,
neat_fold_grounding_edge_01,runs/neat_fold_grounding_edge_01/results/neat_fold/20260826T130235839852Z/summary.json,RUNNING,0,
neat_fold_grounding_edge_01,runs/neat_fold_grounding_edge_01/results/neat_fold/20260826T133222956440Z/summary.json,RUNNING,0,
neat_fold_grounding_edge_01,runs/neat_fold_grounding_edge_01/results/neat_fold_planning_preview/20260826T132358368827Z/summary.json,RUNNING,,
neat_fold_grounding_edge_01,runs/neat_fold_grounding_edge_01/results/neat_fold_planning_preview/20260826T134348403049Z/summary.json,COMPLETED,,
neat_fold_grounding_edge_01,runs/neat_fold_grounding_edge_01/results/neat_fold_planning_preview/20260826T143509174580Z/summary.json,COMPLETED,,
neat_fold_grounding_edge_01,runs/neat_fold_grounding_edge_01/results/neat_fold_planning_preview/20260826T150757847963Z/summary.json,RUNNING,,
neat_fold_grounding_edge_02,,NO_SUMMARY,,
neat_fold_overnight_20260827_015845,runs/neat_fold_overnight_20260827_015845/results/molmo_keypoint_cli/20260826T175846332684Z/summary.json,INTERRUPTED,1,
neat_fold_overnight_20260827_020727,runs/neat_fold_overnight_20260827_020727/results/molmo_keypoint_cli/20260826T180728581036Z/summary.json,FAILED,7,PerceptionError: perception validation blocked Molmo/Claude/robot because table appearance is not trustworthy: camera A: table luma 6.7 is below 90.0; camera B: table luma 4.1 is below 90.0
neat_fold_preview_20260826T151401683867Z,runs/neat_fold_preview_20260826T151401683867Z/results/neat_fold_planning_preview/20260826T151416165862Z/summary.json,COMPLETED,,
neat_fold_preview_20260826T152822374788Z,runs/neat_fold_preview_20260826T152822374788Z/results/neat_fold_planning_preview/20260826T152847138415Z/summary.json,COMPLETED,,
neat_fold_preview_20260826T154118321987Z,runs/neat_fold_preview_20260826T154118321987Z/results/neat_fold_planning_preview/20260826T154155213719Z/summary.json,COMPLETED,,
neat_fold_preview_20260826T163857550992Z,runs/neat_fold_preview_20260826T163857550992Z/results/neat_fold_planning_preview/20260826T163935521995Z/summary.json,COMPLETED,,
neat_fold_preview_20260826T163857550992Z,runs/neat_fold_preview_20260826T163857550992Z/results/neat_fold_planning_preview/20260826T164312971145Z/summary.json,RUNNING,,
neat_fold_real_01,runs/neat_fold_real_01/results/neat_fold/20260826T090724327472Z/summary.json,RUNNING,0,
neat_fold_realsense_restart_01,,NO_SUMMARY,,
neat_fold_realsense_restart_02,,NO_SUMMARY,,
neat_fold_test,runs/neat_fold_test/results/neat_fold/20260826T064954676591Z/summary.json,RUNNING,0,
rgb_point_transfer_test_01,runs/rgb_point_transfer_test_01/results/rgb_point_transfer/20260826T174351261054Z/summary.json,COMPLETED,,
rgb_point_transfer_test_01,runs/rgb_point_transfer_test_01/results/rgb_point_transfer/20260826T174750460261Z/summary.json,COMPLETED,,
run_20260826T070551Z,runs/run_20260826T070551Z/results/neat_fold/20260826T070551430957Z/summary.json,RUNNING,0,
run_20260826T072439Z,runs/run_20260826T072439Z/results/neat_fold/20260826T072439287456Z/summary.json,RUNNING,0,
run_20260826T074857Z,runs/run_20260826T074857Z/results/neat_fold/20260826T074857809150Z/summary.json,RUNNING,0,
